,Name,Skeleton 006:sternum 2,Skeleton 006:sternum 2.1,Skeleton 006:sternum 2.2,Skeleton 006:sternum 1,Skeleton 006:sternum 1.1,Skeleton 006:sternum 1.2,Skeleton 006:shoulder,Skeleton 006:shoulder.1,Skeleton 006:shoulder.2,Skeleton 006:elbow,Skeleton 006:elbow.1,Skeleton 006:elbow.2,Skeleton 006:humerus,Skeleton 006:humerus.1,Skeleton 006:humerus.2,Skeleton 006:forearm,Skeleton 006:forearm.1,Skeleton 006:forearm.2,Skeleton 006:wrist,Skeleton 006:wrist.1,Skeleton 006:wrist.2,Skeleton 006:ulnar,Skeleton 006:ulnar.1,Skeleton 006:ulnar.2,Skeleton 006:radial,Skeleton 006:radial.1,Skeleton 006:radial.2
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,8,8,8,9,9,9,15,15,15,16,16,16,17,17,17,1A,1A,1A,1B,1B,1B,19,19,19,18,18,18
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1088,9.066667,1.007135,0.827057,0.099245,1.012811,0.856032,-0.001692,1.112196,0.91102,0.299431,1.287338,1.00827,0.07179,1.221895,0.954121,0.170345,,,,,,,,,,,,
1089,9.075,1.007216,0.826696,0.099059,1.012928,0.855542,-0.001913,1.112127,0.910959,0.299196,1.287404,1.008123,0.071635,1.221906,0.954012,0.170175,,,,,,,,,,,,
1090,9.083333,1.007119,0.826159,0.099007,1.012828,0.854761,-0.002034,1.112053,0.910842,0.298961,1.286366,1.007312,0.069836,1.22147,0.953735,0.169063,,,,,,,,,,,,
1091,9.091667,1.00718,0.825768,0.098865,1.012929,0.854241,-0.002211,1.111986,0.910748,0.298753,1.286396,1.007123,0.069657,1.221468,0.953596,0.16889,,,,,,,,,,,,
1092,9.1,1.007203,0.825315,0.098774,1.012985,0.853633,-0.002343,1.11189,0.910677,0.298543,1.286407,1.006901,0.069485,1.221437,0.953438,0.168725,,,,,,,,,,,,
1093,9.108333,1.007417,0.824906,0.09855,1.013302,0.853125,-0.002589,1.111783,0.91061,0.298315,1.28757,1.007277,0.070964,1.221881,0.953397,0.169504,,,,,,,,,,,,
1094,9.116667,1.007435,0.824239,0.098562,1.013351,0.852204,-0.002646,1.111712,0.910541,0.298089,1.287594,1.006986,0.070745,1.22187,0.953201,0.169313,,,,,,,,,,,,
1095,9.125,1.007616,0.823858,0.098217,1.013636,0.85151,-0.003071,1.111637,0.910446,0.297886,1.287719,1.006784,0.070439,1.22197,0.953128,0.169061,,,,,,,,,,,,
1096,9.133333,1.007743,0.823312,0.098503,1.013745,0.851183,-0.002725,1.111549,0.910552,0.297736,1.287431,1.00629,0.070352,1.221658,0.952735,0.169012,,,,,,,,,,,,
1097,9.141667,1.007922,0.822736,0.098185,1.013989,0.850426,-0.003089,1.111383,0.910351,0.297449,1.287431,1.00598,0.070079,1.221621,0.952513,0.168763,,,,,,,,,,,,
1098,9.15,1.007827,0.821652,0.098274,1.013873,0.848909,-0.003119,1.111226,0.910198,0.29713,1.286332,1.005031,0.068203,1.221122,0.952145,0.167594,,,,,,,,,,,,
1099,9.158333,1.008098,0.821407,0.098013,1.014284,0.84846,-0.003426,1.111134,0.9102,0.297064,1.28634,1.004781,0.067928,1.221138,0.952076,0.167422,,,,,,,,,,,,
1100,9.166667,1.008166,0.820885,0.098054,1.014383,0.847821,-0.003415,1.111036,0.910152,0.29693,1.286214,1.004425,0.067696,1.221023,0.951847,0.167264,,,,,,,,,,,,
1101,9.175,1.008413,0.820326,0.097653,1.014672,0.847153,-0.003842,1.110816,0.909951,0.296601,1.28616,1.004124,0.067424,1.220925,0.951622,0.167004,,,,,,,,,,,,
1102,9.183333,1.00861,0.819684,0.097461,1.014899,0.846363,-0.004071,1.110642,0.909802,0.296359,1.28612,1.003786,0.067242,1.220834,0.951372,0.166834,,,,,,,,,,,,
1103,9.191667,1.008858,0.81887,0.097426,1.015231,0.845315,-0.004162,1.110489,0.909723,0.296153,1.286026,1.003366,0.066936,1.220743,0.951126,0.166621,,,,,,,,,,,,
1104,9.2,1.009062,0.818412,0.097191,1.015477,0.844753,-0.004421,1.110354,0.909671,0.295875,1.286023,1.002924,0.06665,1.220678,0.950846,0.16638,,,,,,,,,,,,
1105,9.208333,1.009142,0.8183,0.097422,1.015606,0.844681,-0.004176,1.110357,0.909815,0.295974,1.285919,1.002544,0.066591,1.220577,0.950639,0.166413,,,,,,,,,,,,
1106,9.216667,1.009343,0.817874,0.097127,1.015833,0.844135,-0.004501,1.110213,0.90961,0.295781,1.285952,1.002236,0.066436,1.220559,0.950411,0.166266,,,,,,,,,,,,
1107,9.225,1.009345,0.817259,0.097109,1.015804,0.843292,-0.00458,1.110094,0.909493,0.295584,1.285905,1.001968,0.066248,1.220491,0.950216,0.166102,,,,,,,,,,,,
1108,9.233333,1.009624,0.81598,0.0973,1.015806,0.841842,-0.00445,1.109959,0.909403,0.295388,1.285574,1.001551,0.066225,1.220147,0.9498,0.16607,,,,,,,,,,,,
1109,9.241667,1.009511,0.815939,0.0973,1.015932,0.841738,-0.004451,1.109872,0.909336,0.295241,1.28562,1.001336,0.065865,1.220223,0.949755,0.165819,,,,,,,,,,,,
1110,9.25,1.009596,0.815968,0.097253,1.016105,0.841579,-0.00454,1.109901,0.909407,0.295346,1.285668,1.001175,0.065708,1.220302,0.949756,0.165764,,,,,,,,,,,,
1111,9.258333,1.009787,0.815672,0.09713,1.016273,0.841444,-0.004623,1.109804,0.909312,0.295126,1.285568,1.000933,0.06561,1.22017,0.949528,0.165654,,,,,,,,,,,,
1112,9.266667,1.009929,0.81559,0.097031,1.016457,0.8413,-0.004736,1.109789,0.90932,0.295107,1.2856,1.000803,0.06553,1.220192,0.949476,0.165607,,,,,,,,,,,,
1113,9.275,1.010112,0.815736,0.097079,1.016716,0.841545,-0.004658,1.109846,0.909448,0.295224,1.285581,1.000701,0.065526,1.220193,0.949459,0.16566,,,,,,,,,,,,
1114,9.283333,1.010172,0.81575,0.097035,1.016799,0.841558,-0.0047,1.109865,0.909486,0.295195,1.285676,1.000595,0.065544,1.220236,0.949393,0.165664,,,,,,,,,,,,
1115,9.291667,1.010461,0.815596,0.096582,1.017128,0.841377,-0.005158,1.109762,0.909315,0.295001,1.285683,1.000563,0.06535,1.220246,0.949372,0.165477,,,,,,,,,,,,
1116,9.3,1.010503,0.81562,0.096532,1.017195,0.841384,-0.00521,1.109797,0.909354,0.29496,1.285748,1.000524,0.0653,1.220294,0.949363,0.165432,,,,,,,,,,,,
1117,9.308333,1.010549,0.815642,0.096479,1.017254,0.841399,-0.005264,1.109826,0.909358,0.294945,1.285786,1.000502,0.06527,1.220328,0.949355,0.165406,,,,,,,,,,,,
1118,9.316667,1.010567,0.815692,0.096431,1.017276,0.841442,-0.005314,1.109911,0.909417,0.294856,1.28589,1.000531,0.065217,1.220411,0.949379,0.165337,,,,,,,,,,,,
1119,9.325,1.010573,0.81571,0.096378,1.017292,0.841446,-0.005369,1.109923,0.909417,0.294828,1.285928,1.000542,0.065203,1.220438,0.949386,0.165313,,,,,,,,,,,,
1120,9.333333,1.010608,0.815751,0.096272,1.017332,0.841487,-0.005475,1.10995,0.909397,0.294784,1.28598,1.000543,0.065171,1.220479,0.949381,0.165271,,,,,,,,,,,,
1121,9.341667,1.010799,0.814884,0.096446,1.017221,0.840565,-0.005335,1.109914,0.909372,0.294658,1.285721,1.000414,0.065298,1.220203,0.949138,0.165329,,,,,,,,,,,,
1122,9.35,1.010548,0.815683,0.096212,1.017272,0.841328,-0.005558,1.109973,0.909391,0.294689,1.286047,1.000578,0.065116,1.220526,0.949397,0.165193,,,,,,,,,,,,
1123,9.358333,1.010727,0.814775,0.096409,1.01714,0.84036,-0.005396,1.109895,0.90935,0.294593,1.28575,1.000422,0.065277,1.22021,0.949131,0.165286,,,,,,,,,,,,
1124,9.366667,1.010425,0.815608,0.096281,1.017136,0.841188,-0.005507,1.109953,0.909399,0.294693,1.286001,1.000564,0.065108,1.220482,0.949381,0.165186,,,,,,,,,,,,
1125,9.375,1.010636,0.814685,0.096402,1.017041,0.840216,-0.005417,1.109842,0.909344,0.294547,1.28569,1.000403,0.065231,1.220148,0.949111,0.165238,,,,,,,,,,,,
1126,9.383333,1.010619,0.814497,0.096366,1.017009,0.839958,-0.005472,1.109745,0.909313,0.29449,1.285623,1.000379,0.065211,1.22007,0.949084,0.165209,,,,,,,,,,,,
1127,9.391667,1.010584,0.814333,0.096369,1.016958,0.839725,-0.005487,1.109677,0.909299,0.294448,1.285565,1.000369,0.06519,1.220008,0.949072,0.165185,,,,,,,,,,,,
1128,9.4,1.01054,0.814159,0.096384,1.016898,0.839478,-0.005491,1.109591,0.909272,0.294424,1.285481,1.000343,0.065162,1.21993,0.949053,0.165163,,,,,,,,,,,,
1129,9.408333,1.01052,0.814045,0.096364,1.016861,0.839329,-0.005521,1.109512,0.909242,0.294402,1.285391,1.000317,0.065127,1.21985,0.949031,0.165138,,,,,,,,,,,,
1130,9.416667,1.010458,0.813903,0.096398,1.016774,0.839128,-0.005503,1.109435,0.909216,0.294395,1.285295,1.000292,0.0651,1.219768,0.949012,0.165123,,,,,,,,,,,,
1131,9.425,1.010399,0.813706,0.096468,1.016681,0.838872,-0.00545,1.109353,0.909204,0.29438,1.285164,1.000267,0.065063,1.219659,0.948991,0.165103,,,,,,,,,,,,
1132,9.433333,1.010347,0.813546,0.096501,1.016599,0.838665,-0.00543,1.109266,0.909183,0.294361,1.285058,1.000236,0.065045,1.219561,0.948962,0.165091,,,,,,,,,,,,
1133,9.441667,1.010486,0.813517,0.09634,1.016757,0.83869,-0.005577,1.109115,0.90908,0.294411,1.284887,1.000203,0.065022,1.21943,0.948944,0.165102,,,,,,,,,,,,
1134,9.45,1.010313,0.81332,0.096539,1.016538,0.838398,-0.005404,1.109068,0.909081,0.294443,1.284752,1.000156,0.064987,1.219332,0.948912,0.165098,,,,,,,,,,,,
1135,9.458333,1.01002,0.814015,0.096425,1.016517,0.839063,-0.005508,1.109077,0.909078,0.294544,1.284915,1.000289,0.064777,1.219549,0.949153,0.16498,,,,,,,,,,,,
1136,9.466667,1.010198,0.813092,0.0967,1.016374,0.838107,-0.005262,1.10898,0.909051,0.294482,1.284512,1.00012,0.064895,1.219171,0.948892,0.165067,,,,,,,,,,,,
1137,9.475,1.009893,0.813791,0.096574,1.016337,0.838769,-0.005381,1.108976,0.909051,0.294572,1.284668,1.000185,0.06465,1.219378,0.949097,0.164925,,,,,,,,,,,,
1138,9.483333,1.010076,0.812985,0.096785,1.016186,0.837989,-0.005183,1.108869,0.909039,0.294506,1.284265,1.000037,0.064797,1.218986,0.948842,0.165025,,,,,,,,,,,,
1139,9.491667,1.010002,0.812926,0.09686,1.016081,0.837912,-0.005115,1.108837,0.909027,0.294536,1.284164,1.000016,0.064771,1.218916,0.948826,0.165022,,,,,,,,,,,,
1140,9.5,1.009888,0.81279,0.096992,1.015928,0.837712,-0.005,1.108803,0.909015,0.294563,1.28405,0.999999,0.064731,1.218843,0.948816,0.165012,,,,,,,,,,,,
1141,9.508333,1.009763,0.812617,0.097123,1.015749,0.837487,-0.004885,1.108739,0.909,0.294576,1.283908,0.99996,0.064711,1.218728,0.948777,0.16501,,,,,,,,,,,,
1142,9.516667,1.009489,0.813326,0.096967,1.015728,0.838197,-0.005026,1.10872,0.909022,0.294637,1.284058,1.000076,0.064501,1.218914,0.949004,0.164881,,,,,,,,,,,,
1143,9.525,1.009273,0.813049,0.097079,1.01544,0.837782,-0.004951,1.108639,0.90894,0.294584,1.283957,1.000051,0.064452,1.218829,0.948959,0.164831,,,,,,,,,,,,
1144,9.533333,1.00944,0.812158,0.097351,1.015278,0.836877,-0.004702,1.108534,0.908913,0.29453,1.283567,0.999887,0.064623,1.218446,0.948688,0.164952,,,,,,,,,,,,
1145,9.541667,1.009372,0.81212,0.0974,1.01518,0.836837,-0.004656,1.108487,0.908887,0.294568,1.283467,0.999879,0.064628,1.21837,0.948673,0.164969,,,,,,,,,,,,
1146,9.55,1.009113,0.812902,0.097221,1.015192,0.837643,-0.004813,1.108491,0.908915,0.294645,1.283664,1.000014,0.064459,1.218588,0.948911,0.164866,,,,,,,,,,,,
1147,9.558333,1.009091,0.812821,0.09725,1.015146,0.83758,-0.004781,1.108405,0.908922,0.29465,1.283537,0.999995,0.064472,1.218469,0.948888,0.164882,,,,,,,,,,,,
1148,9.566667,1.009058,0.812812,0.09728,1.015108,0.837581,-0.004749,1.108374,0.908941,0.29465,1.283475,1.000005,0.064455,1.218419,0.9489,0.164875,,,,,,,,,,,,
1149,9.575,1.009055,0.812849,0.097254,1.015092,0.837657,-0.004766,1.108345,0.90893,0.294663,1.283398,1.000008,0.064434,1.218365,0.9489,0.164867,,,,,,,,,,,,
1150,9.583333,1.009074,0.813083,0.097115,1.015152,0.8378,-0.004925,1.108363,0.908977,0.294753,1.283442,1.00008,0.064375,1.218433,0.94902,0.164848,,,,,,,,,,,,
1151,9.591667,1.009099,0.813106,0.097076,1.015164,0.83789,-0.004948,1.108354,0.90895,0.294736,1.283389,1.000079,0.064353,1.218397,0.949004,0.164829,,,,,,,,,,,,
1152,9.6,1.009094,0.813192,0.097038,1.015171,0.838032,-0.004972,1.108341,0.908948,0.29473,1.283344,1.000065,0.064303,1.21837,0.949002,0.164797,,,,,,,,,,,,
1153,9.608333,1.009087,0.813038,0.097129,1.015092,0.838081,-0.004836,1.10831,0.908917,0.294612,1.283188,0.999982,0.064306,1.218216,0.948861,0.164772,,,,,,,,,,,,
1154,9.616667,1.009077,0.813273,0.09703,1.015145,0.838166,-0.004968,1.108349,0.908985,0.294728,1.283261,1.000044,0.064225,1.218319,0.948998,0.164748,,,,,,,,,,,,
1155,9.625,1.009274,0.812235,0.097361,1.01497,0.837281,-0.004621,1.108268,0.908911,0.294531,1.282845,0.99979,0.064399,1.21789,0.948585,0.164833,,,,,,,,,,,,
1156,9.633333,1.009022,0.813,0.097172,1.015016,0.838021,-0.004799,1.108306,0.90893,0.294606,1.283102,0.999916,0.064207,1.218165,0.948827,0.164712,,,,,,,,,,,,
1157,9.641667,1.009044,0.813167,0.097055,1.015089,0.838042,-0.004949,1.108318,0.908972,0.294709,1.283163,0.99995,0.064147,1.218245,0.948931,0.164699,,,,,,,,,,,,
1158,9.65,1.009276,0.812339,0.097219,1.015018,0.837224,-0.004799,1.108249,0.908928,0.294602,1.282857,0.999787,0.064288,1.21793,0.94866,0.164779,,,,,,,,,,,,
1159,9.658333,1.009267,0.812244,0.097226,1.015,0.837103,-0.0048,1.108221,0.908899,0.294582,1.282824,0.999753,0.064262,1.217902,0.94863,0.164759,,,,,,,,,,,,
1160,9.666667,1.009232,0.812005,0.097335,1.014908,0.836994,-0.004662,1.108163,0.908843,0.294459,1.282707,0.999645,0.064275,1.21777,0.948479,0.16474,,,,,,,,,,,,
1161,9.675,1.00899,0.812774,0.097169,1.014955,0.837735,-0.004818,1.108204,0.908886,0.294552,1.282956,0.999754,0.064087,1.218038,0.948717,0.16463,,,,,,,,,,,,
1162,9.683333,1.009024,0.812789,0.097131,1.014998,0.83776,-0.004853,1.108194,0.908889,0.294551,1.282946,0.999735,0.064069,1.21803,0.948711,0.16462,,,,,,,,,,,,
1163,9.691667,1.009253,0.811951,0.097318,1.014943,0.836888,-0.004692,1.108133,0.908856,0.294467,1.282668,0.999564,0.064208,1.217742,0.94845,0.164707,,,,,,,,,,,,
1164,9.7,1.009271,0.811899,0.097294,1.014966,0.836801,-0.004723,1.108124,0.908851,0.294446,1.282609,0.999512,0.064085,1.217719,0.948439,0.164629,,,,,,,,,,,,
1165,9.708333,1.009058,0.812686,0.097086,1.015042,0.837592,-0.004913,1.108183,0.908876,0.294512,1.282891,0.999628,0.063908,1.21801,0.948668,0.164513,,,,,,,,,,,,
1166,9.716667,1.009129,0.812892,0.096909,1.015186,0.837663,-0.005119,1.108215,0.908911,0.294595,1.283014,0.999697,0.063858,1.218138,0.948795,0.164497,,,,,,,,,,,,
1167,9.725,1.009375,0.81189,0.097192,1.015079,0.836831,-0.004816,1.10814,0.908847,0.294375,1.282643,0.999459,0.064036,1.217739,0.948399,0.164576,,,,,,,,,,,,
1168,9.733333,1.009413,0.811874,0.097155,1.015134,0.836778,-0.00486,1.108163,0.908844,0.294362,1.282687,0.999459,0.064008,1.217782,0.948409,0.164553,,,,,,,,,,,,
1169,9.741667,1.009433,0.812055,0.097052,1.015217,0.836787,-0.005002,1.10822,0.908915,0.294451,1.282819,0.999527,0.063956,1.217919,0.948541,0.164537,,,,,,,,,,,,
1170,9.75,1.009511,0.812033,0.096953,1.015311,0.836777,-0.005096,1.108229,0.908871,0.294394,1.282851,0.999507,0.063904,1.21795,0.948523,0.164485,,,,,,,,,,,,
1171,9.758333,1.009513,0.812006,0.096969,1.015311,0.836744,-0.005082,1.108259,0.908873,0.294373,1.282877,0.999489,0.06389,1.217972,0.948507,0.16447,,,,,,,,,,,,
1172,9.766667,1.009535,0.811814,0.097041,1.015284,0.836701,-0.004977,1.10823,0.908848,0.294231,1.282815,0.999403,0.063916,1.21788,0.948373,0.164452,,,,,,,,,,,,
1173,9.775,1.009364,0.812658,0.09678,1.015434,0.837539,-0.005221,1.108305,0.908872,0.294304,1.283149,0.999515,0.063721,1.218218,0.948618,0.164327,,,,,,,,,,,,
1174,9.783333,1.009411,0.812856,0.09667,1.015555,0.837599,-0.00536,1.108358,0.908949,0.294395,1.283282,0.999579,0.06369,1.21835,0.948743,0.164326,,,,,,,,,,,,
1175,9.791667,1.009703,0.812048,0.096799,1.015556,0.836813,-0.005242,1.108326,0.908895,0.294276,1.28303,0.999409,0.063822,1.218084,0.948469,0.164396,,,,,,,,,,,,
1176,9.8,1.009707,0.81183,0.096915,1.015511,0.836718,-0.005099,1.108325,0.908863,0.294148,1.282972,0.999306,0.063824,1.21801,0.948329,0.164369,,,,,,,,,,,,
1177,9.808333,1.009758,0.811842,0.096862,1.015589,0.836695,-0.005159,1.10834,0.908876,0.294137,1.28303,0.999294,0.063797,1.218058,0.948341,0.164348,,,,,,,,,,,,
1178,9.816667,1.009744,0.811958,0.096825,1.015635,0.836604,-0.005243,1.108411,0.908929,0.294244,1.283161,0.999328,0.063736,1.218204,0.94845,0.164335,,,,,,,,,,,,
1179,9.825,1.009833,0.812011,0.096762,1.01574,0.836706,-0.005293,1.108436,0.908928,0.294229,1.283191,0.999296,0.063712,1.218233,0.948433,0.164318,,,,,,,,,,,,
1180,9.833333,0.981155,0.843838,0.193778,0.988646,0.86893,0.091923,1.127811,0.928033,0.273801,1.275847,0.998176,0.07194,1.210832,0.942876,0.17014,1.252282,0.954415,0.086992,,,,,,,,,
1181,9.841667,1.020365,0.80435,0.073107,1.025062,0.82726,-0.029427,1.10443,0.896435,0.278746,1.289222,0.999009,0.056022,1.221917,0.946044,0.153965,,,,,,,,,,,,
1182,9.85,1.010928,0.802952,0.09364,1.014674,0.827321,-0.008596,1.10625,0.903861,0.288282,1.282964,0.9975,0.062051,1.217271,0.945154,0.161411,,,,,,,,,,,,
1183,9.858333,1.008571,0.803352,0.099471,1.012394,0.827715,-0.002763,1.107257,0.906488,0.290614,1.281882,0.997411,0.063353,1.21661,0.945464,0.163199,,,,,,,,,,,,
1184,9.866667,1.007695,0.803957,0.10169,1.011759,0.828018,-0.000607,1.107859,0.907784,0.291738,1.281738,0.997535,0.063747,1.216651,0.945904,0.163876,,,,,,,,,,,,
1185,9.875,1.007571,0.804432,0.1018,1.011826,0.828219,-0.000553,1.108055,0.908124,0.292091,1.281901,0.99768,0.063686,1.216862,0.946213,0.163931,,,,,,,,,,,,
1186,9.883333,1.007633,0.804875,0.101501,1.012079,0.82843,-0.000898,1.108167,0.90825,0.292299,1.282127,0.997786,0.063552,1.217108,0.946457,0.163881,,,,,,,,,,,,
1187,9.891667,1.007769,0.805306,0.101062,1.012386,0.828677,-0.001371,1.108234,0.908305,0.292436,1.282344,0.997886,0.063394,1.217338,0.946677,0.163793,,,,,,,,,,,,
1188,9.9,1.00791,0.805723,0.100622,1.012671,0.828959,-0.001835,1.108273,0.908331,0.292553,1.282529,0.997952,0.063255,1.21753,0.946851,0.163714,,,,,,,,,,,,
1189,9.908333,1.008069,0.806144,0.100212,1.012962,0.829293,-0.002259,1.108325,0.908349,0.29267,1.282695,0.998002,0.063127,1.217711,0.947002,0.163646,,,,,,,,,,,,
1190,9.916667,1.008072,0.806643,0.100286,1.013087,0.829761,-0.002186,1.108476,0.908588,0.292963,1.282783,0.998061,0.063132,1.217842,0.947178,0.163739,,,,,,,,,,,,
1191,9.925,1.008317,0.806953,0.099695,1.013432,0.830015,-0.002784,1.108467,0.908489,0.292934,1.282961,0.998098,0.062971,1.21801,0.947275,0.163601,,,,,,,,,,,,
1192,9.933333,1.008414,0.807166,0.099106,1.013801,0.830299,-0.003344,1.108463,0.908308,0.292833,1.283063,0.998132,0.062887,1.218074,0.947242,0.163458,,,,,,,,,,,,
1193,9.941667,1.008558,0.807547,0.098829,1.014022,0.830684,-0.003615,1.108564,0.908375,0.292863,1.283223,0.998198,0.062786,1.21824,0.947363,0.163389,,,,,,,,,,,,
1194,9.95,1.008691,0.807865,0.098596,1.014222,0.831007,-0.003844,1.108613,0.908398,0.292944,1.283318,0.998258,0.062735,1.218351,0.947469,0.163371,,,,,,,,,,,,
1195,9.958333,1.008811,0.808154,0.098396,1.014404,0.831308,-0.004037,1.108669,0.908417,0.293017,1.283409,0.998297,0.062684,1.218457,0.947552,0.163353,,,,,,,,,,,,
1196,9.966667,1.008935,0.808478,0.098194,1.014581,0.831676,-0.004227,1.10871,0.908457,0.29309,1.283479,0.998371,0.062664,1.218539,0.947655,0.163354,,,,,,,,,,,,
1197,9.975,1.009033,0.808731,0.098046,1.014714,0.831966,-0.004364,1.108747,0.908493,0.293155,1.283529,0.998418,0.062651,1.218598,0.947726,0.163361,,,,,,,,,,,,
1198,9.983333,1.009108,0.808996,0.097927,1.014831,0.832256,-0.004476,1.108795,0.908528,0.293233,1.28359,0.998494,0.06264,1.218677,0.947823,0.163372,,,,,,,,,,,,
1199,9.991667,1.009196,0.809251,0.097795,1.014959,0.832556,-0.004595,1.108835,0.908554,0.293295,1.283653,0.998552,0.062638,1.218748,0.947899,0.163384,,,,,,,,,,,,
1200,10.0,1.009272,0.809501,0.097697,1.015062,0.832896,-0.004671,1.108865,0.908567,0.293365,1.283684,0.998607,0.062672,1.218787,0.947953,0.163423,,,,,,,,,,,,
1201,10.008333,1.009316,0.809653,0.097684,1.015111,0.833121,-0.004667,1.108835,0.908573,0.293481,1.283637,0.998634,0.062758,1.218753,0.947981,0.163517,,,,,,,,,,,,
1202,10.016667,1.00937,0.809834,0.09766,1.015183,0.833365,-0.004675,1.108867,0.908606,0.293555,1.283657,0.998697,0.062805,1.218783,0.94804,0.163568,1.253033,0.949706,0.073543,,,,,,,,,
1203,10.025,1.00941,0.810044,0.097623,1.015247,0.833639,-0.004696,1.10893,0.908624,0.29362,1.283701,0.99875,0.062821,1.218843,0.948093,0.163595,1.253073,0.949775,0.073573,,,,,,,,,
1204,10.033333,1.009445,0.810231,0.097596,1.015302,0.833886,-0.004708,1.108952,0.908633,0.293704,1.28372,0.998803,0.062876,1.218872,0.948141,0.163654,1.253091,0.949838,0.073629,,,,,,,,,
1205,10.041667,1.0094,0.810332,0.097641,1.015241,0.834005,-0.00466,1.108976,0.908651,0.29376,1.283726,0.998851,0.062922,1.218885,0.948176,0.163697,1.2531,0.949895,0.073675,,,,,,,,,
1206,10.05,1.00944,0.810513,0.097607,1.015299,0.834255,-0.004677,1.108999,0.908671,0.293826,1.283739,0.998903,0.062965,1.218907,0.948223,0.163743,1.253114,0.949957,0.073719,,,,,,,,,
1207,10.058333,1.009474,0.810704,0.097583,1.015351,0.834511,-0.004685,1.109033,0.908682,0.29391,1.283754,0.998967,0.06301,1.218938,0.948278,0.163795,1.253136,0.950034,0.073773,,,,,,,,,
1208,10.066667,1.00951,0.810875,0.097556,1.015403,0.834748,-0.004695,1.109057,0.908686,0.293983,1.283754,0.999025,0.063046,1.218957,0.948327,0.163838,1.253137,0.950099,0.073811,,,,,,,,,
1209,10.075,1.009471,0.811069,0.097554,1.015348,0.835001,-0.004685,1.109091,0.908716,0.294033,1.28377,0.999067,0.063086,1.218975,0.948359,0.163874,1.253169,0.950167,0.073869,,,,,,,,,
1210,10.083333,1.009481,0.810917,0.097657,1.015381,0.834749,-0.004604,1.10911,0.90872,0.294048,1.283802,0.999089,0.063073,1.21902,0.948394,0.163877,,,,,,,,,,,,
1211,10.091667,1.009487,0.811035,0.097676,1.015395,0.834902,-0.004576,1.109151,0.90874,0.294098,1.283823,0.999117,0.063091,1.219053,0.948424,0.163904,,,,,,,,,,,,
1212,10.1,1.00954,0.811206,0.097622,1.015466,0.835143,-0.004613,1.109182,0.908758,0.294135,1.28385,0.999147,0.063107,1.219085,0.948456,0.163924,,,,,,,,,,,,
1213,10.108333,1.009546,0.811379,0.09763,1.015485,0.835358,-0.004594,1.109239,0.90878,0.294196,1.283898,0.999192,0.063133,1.219144,0.948502,0.163957,,,,,,,,,,,,
1214,10.116667,1.009571,0.81151,0.097617,1.015523,0.835538,-0.004595,1.109276,0.9088,0.294231,1.28393,0.999221,0.063153,1.219179,0.94853,0.163979,,,,,,,,,,,,
1215,10.125,1.009601,0.811688,0.097604,1.015568,0.835767,-0.004595,1.109344,0.908838,0.29427,1.283994,0.999254,0.063173,1.219244,0.948566,0.164001,,,,,,,,,,,,
1216,10.133333,1.009636,0.811853,0.097579,1.015616,0.835977,-0.004608,1.109411,0.908858,0.29431,1.284056,0.999289,0.063185,1.219311,0.948602,0.164017,,,,,,,,,,,,
1217,10.141667,1.0097,0.81201,0.097545,1.015705,0.836191,-0.004628,1.109467,0.908891,0.29434,1.284117,0.999317,0.063203,1.219371,0.948635,0.164036,,,,,,,,,,,,
1218,10.15,1.00975,0.812162,0.097501,1.015771,0.836391,-0.00466,1.109528,0.908903,0.294367,1.284199,0.999349,0.063234,1.219445,0.948662,0.16406,,,,,,,,,,,,
1219,10.158333,1.009803,0.81233,0.097466,1.015838,0.836614,-0.00468,1.109581,0.908937,0.294403,1.284256,0.999384,0.06326,1.2195,0.948699,0.164085,,,,,,,,,,,,
1220,10.166667,1.009825,0.812399,0.097491,1.015862,0.836706,-0.00465,1.109621,0.908952,0.294448,1.284304,0.999387,0.063313,1.219539,0.948702,0.164133,,,,,,,,,,,,
1221,10.175,1.009891,0.812515,0.097457,1.015946,0.836872,-0.004672,1.109649,0.908977,0.294477,1.284362,0.999418,0.063368,1.219581,0.948728,0.164176,,,,,,,,,,,,
1222,10.183333,1.009951,0.812602,0.097445,1.016012,0.836996,-0.004674,1.109659,0.908982,0.294542,1.284387,0.999442,0.063444,1.219601,0.948747,0.164245,,,,,,,,,,,,
1223,10.191667,1.01002,0.812699,0.097423,1.016094,0.837141,-0.004684,1.109652,0.909018,0.294587,1.284408,0.999451,0.063509,1.219605,0.948765,0.164303,,,,,,,,,,,,
1224,10.2,1.010088,0.812759,0.097403,1.016178,0.837242,-0.004693,1.109627,0.909036,0.294641,1.284415,0.999464,0.063594,1.219595,0.948776,0.164377,,,,,,,,,,,,
1225,10.208333,1.010302,0.813027,0.097304,1.016457,0.837676,-0.004748,1.109619,0.909068,0.294778,1.28442,0.999499,0.063724,1.219597,0.948819,0.164509,,,,,,,,,,,,
